OID_;id;id_cs;ate_avg;ate_min;ate_max;ate_stdev;GlobSedv2_Clip_ProjectRaster
315;10966;50598;-75,150000000000006;-75,099999999999994;-75,200000000000003;0,050000000000000;
316;10967;50599;-57,600000000000001;-57,600000000000001;-57,600000000000001;0,000000000000000;
317;10968;50600;-67,170000000000002;-46,700000000000003;-89,700000000000003;15,430000000000000;
318;10969;50604;-59,350000000000001;-59,299999999999997;-59,399999999999999;0,050000000000000;
319;10970;50605;-341,670000000000016;-82,900000000000006;-497,399999999999977;165,370000000000005;
320;10971;50606;-105,079999999999998;-62,000000000000000;-198,599999999999994;48,149999999999999;
321;10972;50607;-156,500000000000000;-11,100000000000000;-340,000000000000000;101,010000000000005;
322;10973;50608;-161,789999999999992;-66,099999999999994;-371,600000000000023;80,129999999999995;
323;10974;50609;-189,919999999999987;-85,200000000000003;-392,000000000000000;112,640000000000001;
324;10975;50610;-131,400000000000006;-52,200000000000003;-255,400000000000006;81,959999999999994;
325;10976;50611;-41,079999999999998;-3,100000000000000;-80,500000000000000;27,410000000000000;
326;10977;50612;-71,900000000000006;-54,899999999999999;-106,200000000000003;16,680000000000000;
327;10978;50619;-85,739999999999995;-12,199999999999999;-169,199999999999989;55,380000000000003;926,9603882
328;10979;50620;-86,989999999999995;-11,300000000000001;-148,099999999999994;34,590000000000003;
329;10980;50621;-114,500000000000000;-20,699999999999999;-168,500000000000000;56,119999999999997;
330;10981;50622;-69,230000000000004;-19,199999999999999;-173,800000000000011;45,820000000000000;
331;10982;50626;-184,520000000000010;-14,199999999999999;-336,199999999999989;92,629999999999995;
332;10983;50627;-282,810000000000002;-3,300000000000000;-678,200000000000045;248,060000000000002;823,6062012
333;10984;50628;-9,699999999999999;-9,699999999999999;-9,699999999999999;0,000000000000000;
334;10985;50629;-120,530000000000001;-50,100000000000001;-291,300000000000011;86,030000000000001;
335;10986;50630;-83,170000000000002;-31,500000000000000;-146,000000000000000;48,439999999999998;
336;10987;50637;-38,299999999999997;-33,899999999999999;-42,700000000000003;4,400000000000000;
337;10988;50639;-71,799999999999997;-30,800000000000001;-118,900000000000006;33,719999999999999;
338;10989;50640;-225,930000000000007;-49,299999999999997;-556,200000000000045;154,930000000000007;626,6416016
339;10990;50641;-170,770000000000010;-5,600000000000000;-405,600000000000023;157,909999999999997;696,7312622
340;10991;50642;-409,579999999999984;-60,799999999999997;-755,200000000000045;259,980000000000018;764,8020020
341;10992;50643;-223,719999999999999;-44,500000000000000;-597,899999999999977;190,379999999999995;680,1559448
342;10993;50644;-235,909999999999997;-29,000000000000000;-857,299999999999955;239,860000000000014;707,2197876
343;10994;50645;-248,180000000000007;-61,799999999999997;-583,100000000000023;202,009999999999991;806,3943481
344;10995;50646;-193,030000000000001;-93,400000000000006;-418,199999999999989;103,730000000000004;746,2138672
345;10996;50648;-144,189999999999998;-7,100000000000000;-367,600000000000023;89,879999999999995;790,1163330
346;10997;50649;-323,879999999999995;-49,000000000000000;-917,799999999999955;230,210000000000008;750,7524414
347;10998;50650;-357,069999999999993;-70,900000000000006;-638,700000000000045;199,180000000000007;853,8485107
348;10999;50651;-222,580000000000013;-58,100000000000001;-565,399999999999977;165,560000000000002;
349;11000;50652;-281,730000000000018;-26,800000000000001;-741,000000000000000;227,469999999999999;
350;11001;50653;-206,419999999999987;-47,399999999999999;-410,100000000000023;98,840000000000003;913,4692383
351;11002;50654;-164,370000000000005;-40,299999999999997;-266,000000000000000;69,459999999999994;915,9407349
352;11003;50655;-157,680000000000007;-32,600000000000001;-311,100000000000023;106,840000000000003;917,8971558
353;11004;50656;-135,740000000000009;-66,700000000000003;-300,300000000000011;68,450000000000003;919,5116577
354;11005;50657;-171,569999999999993;-62,200000000000003;-336,300000000000011;87,310000000000002;
355;11006;50659;-137,449999999999989;-38,399999999999999;-323,800000000000011;72,810000000000002;
356;11007;50660;-113,480000000000004;-14,199999999999999;-239,199999999999989;74,769999999999996;
357;11008;50661;-65,379999999999995;-17,000000000000000;-94,000000000000000;29,320000000000000;
358;11009;50663;-125,980000000000004;-5,400000000000000;-173,800000000000011;46,200000000000003;
359;11010;50670;-70,670000000000002;-45,600000000000001;-79,500000000000000;11,550000000000001;
360;11011;50671;-77,019999999999996;-21,899999999999999;-124,000000000000000;34,939999999999998;
361;11012;50672;-36,500000000000000;-10,900000000000000;-60,600000000000001;20,100000000000001;
362;11013;50673;-36,850000000000001;-29,500000000000000;-44,200000000000003;7,350000000000000;
363;11014;50676;-72,590000000000003;-26,899999999999999;-100,200000000000003;29,180000000000000;
364;11015;50677;-95,340000000000003;-35,000000000000000;-190,800000000000011;40,240000000000002;
365;11016;50678;-114,409999999999997;-27,100000000000001;-267,399999999999977;80,739999999999995;867,4801636
366;11017;50679;-215,979999999999990;-78,099999999999994;-426,699999999999989;118,069999999999993;
367;11018;50683;-50,109999999999999;1,300000000000000;-304,100000000000023;67,650000000000006;
368;11019;50687;-33,020000000000003;-8,800000000000001;-76,000000000000000;22,350000000000001;
369;11020;50723;-24,719999999999999;8,199999999999999;-47,600000000000001;18,780000000000001;
370;11021;50724;-26,140000000000001;-10,000000000000000;-47,299999999999997;16,480000000000000;
371;11022;50725;-67,200000000000003;-8,300000000000001;-89,099999999999994;29,899999999999999;
372;11023;50726;-19,129999999999999;-8,600000000000000;-30,399999999999999;10,160000000000000;
373;11024;50728;-26,390000000000001;-15,699999999999999;-41,299999999999997;8,810000000000000;
374;11025;50730;-40,079999999999998;-1,100000000000000;-78,200000000000003;37,880000000000003;
375;11026;50734;-52,680000000000000;-0,700000000000000;-139,699999999999989;55,270000000000003;
376;11027;50735;-1,450000000000000;-1,100000000000000;-1,800000000000000;0,350000000000000;
377;11028;50736;-64,120000000000005;-27,699999999999999;-92,200000000000003;22,079999999999998;
378;11029;50737;-31,430000000000000;-12,600000000000000;-49,100000000000001;11,789999999999999;
379;11030;50738;-8,000000000000000;-3,600000000000000;-12,400000000000000;4,400000000000000;
380;11031;50740;-1,850000000000000;14,100000000000000;-17,800000000000001;15,949999999999999;
381;11032;50744;-129,270000000000010;-3,400000000000000;-242,199999999999989;89,900000000000006;
382;11033;50749;-140,889999999999986;-7,600000000000000;-231,800000000000011;81,609999999999999;
383;11034;50750;-102,459999999999994;-40,799999999999997;-190,500000000000000;56,280000000000001;
384;11035;50751;-198,900000000000006;-2,800000000000000;-704,100000000000023;234,270000000000010;
385;11036;50752;-58,350000000000001;-3,500000000000000;-107,700000000000003;46,570000000000000;
386;11037;50753;-103,790000000000006;-1,800000000000000;-331,399999999999977;112,010000000000005;
387;11038;50756;-72,989999999999995;-2,000000000000000;-182,699999999999989;70,420000000000002;
388;11039;50761;-33,450000000000003;0,600000000000000;-111,700000000000003;33,990000000000002;
389;11040;50762;-18,800000000000001;-6,700000000000000;-30,899999999999999;12,100000000000000;
390;11041;50767;-101,430000000000007;-32,600000000000001;-227,599999999999994;67,920000000000002;
391;11042;50770;-65,750000000000000;-19,100000000000001;-180,000000000000000;47,439999999999998;
392;11043;50776;-45,869999999999997;-6,500000000000000;-89,200000000000003;23,690000000000001;
393;11044;50777;-126,780000000000001;-41,000000000000000;-199,199999999999989;66,989999999999995;
394;11045;50781;-1,900000000000000;2,000000000000000;-5,900000000000000;3,230000000000000;
395;11046;50784;-112,370000000000005;-57,799999999999997;-183,199999999999989;54,770000000000003;
396;11047;50785;-66,900000000000006;-28,800000000000001;-131,199999999999989;31,930000000000000;
397;11048;50786;-53,979999999999997;-6,200000000000000;-95,099999999999994;31,520000000000000;
398;11049;50787;-140,879999999999995;-14,699999999999999;-418,300000000000011;130,090000000000003;
399;11050;50788;-105,620000000000005;-22,500000000000000;-168,099999999999994;51,450000000000003;
400;11051;50789;-131,020000000000010;-41,700000000000003;-280,600000000000023;82,530000000000001;
401;11052;50790;-77,189999999999998;-39,399999999999999;-115,599999999999994;25,090000000000000;
402;11053;50791;-111,299999999999997;-28,899999999999999;-222,500000000000000;62,240000000000002;
403;11054;50792;-100,189999999999998;-64,299999999999997;-176,400000000000006;36,689999999999998;
404;11055;50793;-123,989999999999995;-4,500000000000000;-329,100000000000023;95,609999999999999;
405;11056;50794;-46,119999999999997;-10,900000000000000;-70,900000000000006;19,590000000000000;
406;11057;50795;-54,500000000000000;-1,800000000000000;-119,400000000000006;36,380000000000003;
407;11058;50798;-65,959999999999994;-3,400000000000000;-159,699999999999989;44,859999999999999;
408;11059;50799;-79,129999999999995;-8,100000000000000;-182,099999999999994;45,820000000000000;
409;11060;50800;-75,930000000000007;-58,600000000000001;-138,099999999999994;28,050000000000001;
410;11061;50802;-77,480000000000004;-44,799999999999997;-105,599999999999994;20,920000000000002;
411;11062;50803;-47,500000000000000;-47,500000000000000;-47,500000000000000;0,000000000000000;
412;11063;50804;-39,750000000000000;-19,399999999999999;-60,899999999999999;15,670000000000000;
413;11064;50805;1,200000000000000;3,000000000000000;0,300000000000000;1,270000000000000;
414;11065;50806;-17,660000000000000;1,700000000000000;-40,200000000000003;16,149999999999999;
415;11066;50807;-102,329999999999998;-66,299999999999997;-138,400000000000006;34,850000000000001;
416;11067;50808;-22,930000000000000;3,100000000000000;-80,299999999999997;25,890000000000001;
417;11068;50809;-93,129999999999995;0,600000000000000;-186,099999999999994;61,869999999999997;
418;11069;50810;-55,810000000000002;-19,000000000000000;-113,299999999999997;30,640000000000001;
419;11070;50811;-20,399999999999999;3,600000000000000;-47,399999999999999;18,210000000000001;
420;11071;50823;-64,659999999999997;-7,400000000000000;-111,000000000000000;44,920000000000002;
421;11072;50826;2,200000000000000;2,200000000000000;2,200000000000000;0,000000000000000;
422;11073;50827;-85,599999999999994;-42,899999999999999;-260,000000000000000;66,340000000000003;
423;11074;50828;-62,030000000000001;-39,000000000000000;-85,200000000000003;16,219999999999999;
424;11075;50829;-98,049999999999997;-13,800000000000001;-245,400000000000006;63,310000000000002;
425;11076;50830;-77,359999999999999;-25,699999999999999;-178,199999999999989;46,020000000000003;
426;11077;50831;-43,899999999999999;-8,199999999999999;-146,099999999999994;39,579999999999998;
427;11078;50833;-30,570000000000000;-8,800000000000001;-59,700000000000003;17,710000000000001;
428;11079;50834;-37,859999999999999;-1,000000000000000;-55,700000000000003;19,820000000000000;
429;11080;50835;-130,550000000000011;-66,299999999999997;-217,199999999999989;59,850000000000001;
430;11081;50836;-81,719999999999999;-62,500000000000000;-108,200000000000003;13,440000000000000;
431;11082;50845;-34,469999999999999;-7,000000000000000;-54,799999999999997;19,320000000000000;
432;11083;50846;-108,189999999999998;25,500000000000000;-272,300000000000011;81,700000000000003;
433;11084;50848;-54,049999999999997;-30,800000000000001;-73,299999999999997;13,150000000000000;
434;11085;50849;-62,759999999999998;-18,899999999999999;-120,700000000000003;36,189999999999998;
435;11086;50852;-56,799999999999997;-27,199999999999999;-88,400000000000006;24,910000000000000;
436;11087;50853;-47,909999999999997;3,700000000000000;-86,799999999999997;27,160000000000000;
437;11088;50854;-20,250000000000000;-8,600000000000000;-27,300000000000001;7,250000000000000;
438;11089;50855;-37,960000000000001;-35,000000000000000;-38,799999999999997;1,480000000000000;
439;11090;50857;-39,100000000000001;-34,000000000000000;-44,200000000000003;5,100000000000000;
440;11091;50858;-8,320000000000000;11,199999999999999;-23,199999999999999;10,260000000000000;
441;11092;50862;-54,600000000000001;-3,400000000000000;-122,299999999999997;39,719999999999999;
442;11093;50864;-21,030000000000001;-2,500000000000000;-36,000000000000000;12,080000000000000;
443;11094;50866;-40,170000000000002;-0,400000000000000;-69,500000000000000;28,539999999999999;
444;11095;50867;-48,259999999999998;3,700000000000000;-83,000000000000000;32,570000000000000;
445;11096;50868;-56,630000000000003;-17,899999999999999;-84,900000000000006;19,260000000000002;
446;11097;50869;-44,729999999999997;-13,400000000000000;-67,400000000000006;16,399999999999999;
447;11098;50871;-59,549999999999997;-0,300000000000000;-130,400000000000006;47,600000000000001;
448;11099;50875;-142,080000000000013;-25,000000000000000;-381,300000000000011;145,120000000000005;
449;11100;50876;-53,109999999999999;-8,500000000000000;-145,300000000000011;35,079999999999998;
450;11101;50877;-63,680000000000000;-22,800000000000001;-124,500000000000000;24,920000000000002;
451;11102;50878;-75,909999999999997;-39,700000000000003;-167,300000000000011;39,430000000000000;
452;11103;50879;-115,099999999999994;-115,099999999999994;-115,099999999999994;0,000000000000000;
453;11104;50880;-49,869999999999997;-3,700000000000000;-112,200000000000003;26,219999999999999;
454;11105;50881;-161,939999999999998;-82,099999999999994;-312,300000000000011;66,500000000000000;
455;11106;50882;-118,159999999999997;-61,100000000000001;-194,599999999999994;51,430000000000000;
456;11107;50883;-192,229999999999990;-34,600000000000001;-315,800000000000011;113,299999999999997;
457;11108;50884;-70,069999999999993;-25,600000000000001;-122,700000000000003;32,189999999999998;
458;11109;50885;-10,020000000000000;-1,900000000000000;-16,500000000000000;5,960000000000000;
459;11110;50886;-133,009999999999991;-60,799999999999997;-194,400000000000006;41,859999999999999;
460;11111;50887;-235,960000000000008;-13,600000000000000;-488,899999999999977;192,110000000000014;
